Instance,claspfolio
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,23.6604
./SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,0.0070
SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,109.7624
./SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,6.5713
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,2232.8897
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,102.4197
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,50000.0000
./SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1125.4512
./SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,50000.0000
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,50000.0000
./SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,3797.0984
./SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,596.8288
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,671.1667
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,9.6208
./SAT07/industrial/fuhs/hard/AProVE07-03.cnf,160.2601
./SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,4675.9366
./SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,2019.2727
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,66.6155
./SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,679.2260
./SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,50000.0000
./SAT07/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1917.9145
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,10.5934
